index,rank,word,frequency,percentile,distance,probability,distance_probability
384,32074,"combusted",6,1.1815,-0.058207,0.00000022,-0.05862683
385,32073,"combustible",6,1.1846,-0.058207,0.00000022,-0.05862683
386,32072,"comedic",6,1.1877,-0.058207,0.00000022,-0.05862683
387,32071,"comers",6,1.1908,-0.058207,0.00000022,-0.05862683
388,32070,"commemorating",6,1.1939,-0.058207,0.00000022,-0.05862683
389,32069,"commentaries",6,1.1969,-0.058207,0.00000022,-0.05862683
390,32068,"commentator",6,1.2000,-0.058207,0.00000022,-0.05862683
391,32067,"commercially",6,1.2031,-0.058207,0.00000022,-0.05862683
392,32066,"commuted",6,1.2062,-0.058207,0.00000022,-0.05862683
393,32065,"composers",6,1.2093,-0.058207,0.00000022,-0.05862683
394,32064,"comprendo",6,1.2123,-0.058207,0.00000022,-0.05862683
395,32063,"comprise",6,1.2154,-0.058207,0.00000022,-0.05862683
396,32062,"comprised",6,1.2185,-0.058207,0.00000022,-0.05862683
397,32061,"coms",6,1.2216,-0.058207,0.00000022,-0.05862683
398,32060,"conceding",6,1.2247,-0.058207,0.00000022,-0.05862683
399,32059,"concentric",6,1.2277,-0.058207,0.00000022,-0.05862683
400,32058,"concussions",6,1.2308,-0.058207,0.00000022,-0.05862683
401,32057,"conditioners",6,1.2339,-0.058207,0.00000022,-0.05862683
402,32056,"condoned",6,1.2370,-0.058207,0.00000022,-0.05862683
403,32055,"conferred",6,1.2401,-0.058207,0.00000022,-0.05862683
404,32054,"confiscating",6,1.2431,-0.058207,0.00000022,-0.05862683
405,32053,"confit",6,1.2462,-0.058207,0.00000022,-0.05862683
406,32052,"conform",6,1.2493,-0.058207,0.00000022,-0.05862683
407,32051,"confound",6,1.2524,-0.058207,0.00000022,-0.05862683
408,32050,"confrontations",6,1.2555,-0.058207,0.00000022,-0.05862683
409,32049,"congestion",6,1.2585,-0.058207,0.00000022,-0.05862683
410,32048,"conn",6,1.2616,-0.058207,0.00000022,-0.05862683
411,32047,"constrictor",6,1.2647,-0.058207,0.00000022,-0.05862683
412,32046,"contemplated",6,1.2678,-0.058207,0.00000022,-0.05862683
413,32045,"contenders",6,1.2709,-0.058207,0.00000022,-0.05862683
414,32044,"contented",6,1.2740,-0.058207,0.00000022,-0.05862683
415,32043,"contours",6,1.2770,-0.058207,0.00000022,-0.05862683
416,32042,"contra",6,1.2801,-0.058207,0.00000022,-0.05862683
417,32041,"contradictory",6,1.2832,-0.058207,0.00000022,-0.05862683
418,32040,"contributors",6,1.2863,-0.058207,0.00000022,-0.05862683
419,32039,"contrite",6,1.2894,-0.058207,0.00000022,-0.05862683
420,32038,"contrived",6,1.2924,-0.058207,0.00000022,-0.05862683
421,32037,"converging",6,1.2955,-0.058207,0.00000022,-0.05862683
422,32036,"cookbooks",6,1.2986,-0.058207,0.00000022,-0.05862683
423,32035,"coolant",6,1.3017,-0.058207,0.00000022,-0.05862683
424,32034,"coolly",6,1.3048,-0.058207,0.00000022,-0.05862683
425,32033,"cordoned",6,1.3078,-0.058207,0.00000022,-0.05862683
426,32032,"corks",6,1.3109,-0.058207,0.00000022,-0.05862683
427,32031,"cornering",6,1.3140,-0.058207,0.00000022,-0.05862683
428,32030,"cornucopia",6,1.3171,-0.058207,0.00000022,-0.05862683
429,32029,"corollary",6,1.3202,-0.058207,0.00000022,-0.05862683
430,32028,"corporeal",6,1.3232,-0.058207,0.00000022,-0.05862683
431,32027,"corresponded",6,1.3263,-0.058207,0.00000022,-0.05862683
432,32026,"cosmology",6,1.3294,-0.058207,0.00000022,-0.05862683
433,32025,"coughs",6,1.3325,-0.058207,0.00000022,-0.05862683
434,32024,"councilors",6,1.3356,-0.058207,0.00000022,-0.05862683
435,32023,"coveralls",6,1.3387,-0.058207,0.00000022,-0.05862683
436,32022,"cozier",6,1.3417,-0.058207,0.00000022,-0.05862683
437,32021,"crabgrass",6,1.3448,-0.058207,0.00000022,-0.05862683
438,32020,"crafting",6,1.3479,-0.058207,0.00000022,-0.05862683
439,32019,"craftsmen",6,1.3510,-0.058207,0.00000022,-0.05862683
440,32018,"cran",6,1.3541,-0.058207,0.00000022,-0.05862683
441,32017,"cranks",6,1.3571,-0.058207,0.00000022,-0.05862683
442,32016,"creaky",6,1.3602,-0.058207,0.00000022,-0.05862683
443,32015,"creased",6,1.3633,-0.058207,0.00000022,-0.05862683
444,32014,"creases",6,1.3664,-0.058207,0.00000022,-0.05862683
445,32013,"crevasse",6,1.3695,-0.058207,0.00000022,-0.05862683
446,32012,"cribbage",6,1.3725,-0.058207,0.00000022,-0.05862683
447,32011,"crocket",6,1.3756,-0.058207,0.00000022,-0.05862683
448,32010,"croon",6,1.3787,-0.058207,0.00000022,-0.05862683
449,32009,"crosscheck",6,1.3818,-0.058207,0.00000022,-0.05862683
450,32008,"crudely",6,1.3849,-0.058207,0.00000022,-0.05862683
451,32007,"crumblers",6,1.3879,-0.058207,0.00000022,-0.05862683
452,32006,"crunched",6,1.3910,-0.058207,0.00000022,-0.05862683
453,32005,"crux",6,1.3941,-0.058207,0.00000022,-0.05862683
454,32004,"cryogenic",6,1.3972,-0.058207,0.00000022,-0.05862683
455,32003,"cryptid",6,1.4003,-0.058207,0.00000022,-0.05862683
456,32002,"crypts",6,1.4034,-0.058207,0.00000022,-0.05862683
457,32001,"cud",6,1.4064,-0.058207,0.00000022,-0.05862683
458,32000,"cuddles",6,1.4095,-0.058207,0.00000022,-0.05862683
459,31999,"cuffing",6,1.4126,-0.058207,0.00000022,-0.05862683
460,31998,"cul",6,1.4157,-0.058207,0.00000022,-0.05862683
461,31997,"inciting",6,1.4188,-0.058207,0.00000022,-0.05862683
462,31996,"culpability",6,1.4218,-0.058207,0.00000022,-0.05862683
463,31995,"cultivated",6,1.4249,-0.058207,0.00000022,-0.05862683
464,31994,"cuneiform",6,1.4280,-0.058207,0.00000022,-0.05862683
465,31993,"curdle",6,1.4311,-0.058207,0.00000022,-0.05862683
466,31992,"curmudgeon",6,1.4342,-0.058207,0.00000022,-0.05862683
467,31991,"cursive",6,1.4372,-0.058207,0.00000022,-0.05862683
468,31990,"customarily",6,1.4403,-0.058207,0.00000022,-0.05862683
469,31989,"cutaway",6,1.4434,-0.058207,0.00000022,-0.05862683
470,31988,"cutesy",6,1.4465,-0.058207,0.00000022,-0.05862683
471,31987,"cutoff",6,1.4496,-0.058207,0.00000022,-0.05862683
472,31986,"cybernetic",6,1.4526,-0.058207,0.00000022,-0.05862683
473,31985,"cynics",6,1.4557,-0.058207,0.00000022,-0.05862683
474,31984,"cypress",6,1.4588,-0.058207,0.00000022,-0.05862683
475,31983,"cystic",6,1.4619,-0.058207,0.00000022,-0.05862683
476,31982,"dagobah",6,1.4650,-0.058207,0.00000022,-0.05862683
477,31981,"dama",6,1.4681,-0.058207,0.00000022,-0.05862683
478,31980,"dampened",6,1.4711,-0.058207,0.00000022,-0.05862683
479,31979,"dandelion",6,1.4742,-0.058207,0.00000022,-0.05862683
480,31978,"dandelions",6,1.4773,-0.058207,0.00000022,-0.05862683
481,31977,"debit",6,1.4804,-0.058207,0.00000022,-0.05862683
482,31976,"decorators",6,1.4835,-0.058207,0.00000022,-0.05862683
483,31975,"deeded",6,1.4865,-0.058207,0.00000022,-0.05862683
484,31974,"deets",6,1.4896,-0.058207,0.00000022,-0.05862683
485,31973,"defaced",6,1.4927,-0.058207,0.00000022,-0.05862683
486,31972,"defected",6,1.4958,-0.058207,0.00000022,-0.05862683
487,31971,"definitively",6,1.4989,-0.058207,0.00000022,-0.05862683
488,31970,"deflated",6,1.5019,-0.058207,0.00000022,-0.05862683
489,31969,"delinquency",6,1.5050,-0.058207,0.00000022,-0.05862683
490,31968,"delts",6,1.5081,-0.058207,0.00000022,-0.05862683
491,31967,"demonology",6,1.5112,-0.058207,0.00000022,-0.05862683
492,31966,"demonstrators",6,1.5143,-0.058207,0.00000022,-0.05862683
493,31965,"demur",6,1.5173,-0.058207,0.00000022,-0.05862683
494,31964,"denominators",6,1.5204,-0.058207,0.00000022,-0.05862683
495,31963,"dentures",6,1.5235,-0.058207,0.00000022,-0.05862683
496,31962,"deo",6,1.5266,-0.058207,0.00000022,-0.05862683
497,31961,"dep",6,1.5297,-0.058207,0.00000022,-0.05862683
498,31960,"dependant",6,1.5328,-0.058207,0.00000022,-0.05862683
499,31959,"depict",6,1.5358,-0.058207,0.00000022,-0.05862683
500,31958,"depicting",6,1.5389,-0.058207,0.00000022,-0.05862683
501,31957,"depressors",6,1.5420,-0.058207,0.00000022,-0.05862683
502,31956,"deputized",6,1.5451,-0.058207,0.00000022,-0.05862683
503,31955,"derailing",6,1.5482,-0.058207,0.00000022,-0.05862683
504,31954,"derision",6,1.5512,-0.058207,0.00000022,-0.05862683
505,31953,"descriptive",6,1.5543,-0.058207,0.00000022,-0.05862683
506,31952,"desecration",6,1.5574,-0.058207,0.00000022,-0.05862683
507,31951,"despondent",6,1.5605,-0.058207,0.00000022,-0.05862683
508,31950,"detaining",6,1.5636,-0.058207,0.00000022,-0.05862683
509,31949,"detestable",6,1.5666,-0.058207,0.00000022,-0.05862683
510,31948,"detests",6,1.5697,-0.058207,0.00000022,-0.05862683
511,31947,"detonates",6,1.5728,-0.058207,0.00000022,-0.05862683
512,31946,"detrimental",6,1.5759,-0.058207,0.00000022,-0.05862683
513,31945,"deviants",6,1.5790,-0.058207,0.00000022,-0.05862683
514,31944,"dewars",6,1.5820,-0.058207,0.00000022,-0.05862683
515,31943,"diabetics",6,1.5851,-0.058207,0.00000022,-0.05862683
516,31942,"diathesis",6,1.5882,-0.058207,0.00000022,-0.05862683
517,31941,"diatribes",6,1.5913,-0.058207,0.00000022,-0.05862683
518,31940,"dickwad",6,1.5944,-0.058207,0.00000022,-0.05862683
519,31939,"dickweed",6,1.5974,-0.058207,0.00000022,-0.05862683
520,31938,"didya",6,1.6005,-0.058207,0.00000022,-0.05862683
521,31937,"differs",6,1.6036,-0.058207,0.00000022,-0.05862683
522,31936,"diffusion",6,1.6067,-0.058207,0.00000022,-0.05862683
523,31935,"dike",6,1.6098,-0.058207,0.00000022,-0.05862683
524,31934,"diller",6,1.6129,-0.058207,0.00000022,-0.05862683
525,31933,"dills",6,1.6159,-0.058207,0.00000022,-0.05862683
526,31932,"dimmer",6,1.6190,-0.058207,0.00000022,-0.05862683
527,31931,"dimpled",6,1.6221,-0.058207,0.00000022,-0.05862683
528,31930,"dinks",6,1.6252,-0.058207,0.00000022,-0.05862683
529,31929,"dio",6,1.6283,-0.058207,0.00000022,-0.05862683
530,31928,"diphtheria",6,1.6313,-0.058207,0.00000022,-0.05862683
531,31927,"dirtiest",6,1.6344,-0.058207,0.00000022,-0.05862683
532,31926,"disabling",6,1.6375,-0.058207,0.00000022,-0.05862683
533,31925,"disassembled",6,1.6406,-0.058207,0.00000022,-0.05862683
534,31924,"discolored",6,1.6437,-0.058207,0.00000022,-0.05862683
535,31923,"discotheque",6,1.6467,-0.058207,0.00000022,-0.05862683
536,31922,"discourteous",6,1.6498,-0.058207,0.00000022,-0.05862683
537,31921,"discriminated",6,1.6529,-0.058207,0.00000022,-0.05862683
538,31920,"disheartening",6,1.6560,-0.058207,0.00000022,-0.05862683
539,31919,"disillusionment",6,1.6591,-0.058207,0.00000022,-0.05862683
540,31918,"disinfect",6,1.6621,-0.058207,0.00000022,-0.05862683
541,31917,"dismember",6,1.6652,-0.058207,0.00000022,-0.05862683
542,31916,"dismemberment",6,1.6683,-0.058207,0.00000022,-0.05862683
543,31915,"disparity",6,1.6714,-0.058207,0.00000022,-0.05862683
544,31914,"dispensary",6,1.6745,-0.058207,0.00000022,-0.05862683
545,31913,"disproportionate",6,1.6776,-0.058207,0.00000022,-0.05862683
546,31912,"disruptions",6,1.6806,-0.058207,0.00000022,-0.05862683
547,31911,"disrupts",6,1.6837,-0.058207,0.00000022,-0.05862683
548,31910,"dissident",6,1.6868,-0.058207,0.00000022,-0.05862683
549,31909,"distortions",6,1.6899,-0.058207,0.00000022,-0.05862683
550,31908,"distrustful",6,1.6930,-0.058207,0.00000022,-0.05862683
551,31907,"diuretic",6,1.6960,-0.058207,0.00000022,-0.05862683
552,31906,"diuretics",6,1.6991,-0.058207,0.00000022,-0.05862683
553,31905,"divest",6,1.7022,-0.058207,0.00000022,-0.05862683
554,31904,"divining",6,1.7053,-0.058207,0.00000022,-0.05862683
555,31903,"divinity",6,1.7084,-0.058207,0.00000022,-0.05862683
556,31902,"documentaries",6,1.7114,-0.058207,0.00000022,-0.05862683
557,31901,"dojo",6,1.7145,-0.058207,0.00000022,-0.05862683
558,31900,"dol",6,1.7176,-0.058207,0.00000022,-0.05862683
559,31899,"domes",6,1.7207,-0.058207,0.00000022,-0.05862683
560,31898,"domi",6,1.7238,-0.058207,0.00000022,-0.05862683
561,31897,"dontcha",6,1.7268,-0.058207,0.00000022,-0.05862683
562,31896,"doof",6,1.7299,-0.058207,0.00000022,-0.05862683
563,31895,"dopes",6,1.7330,-0.058207,0.00000022,-0.05862683
564,31894,"doppelganger",6,1.7361,-0.058207,0.00000022,-0.05862683
565,31893,"doria",6,1.7392,-0.058207,0.00000022,-0.05862683
566,31892,"dosages",6,1.7423,-0.058207,0.00000022,-0.05862683
567,31891,"dote",6,1.7453,-0.058207,0.00000022,-0.05862683
568,31890,"dowager",6,1.7484,-0.058207,0.00000022,-0.05862683
569,31889,"downpour",6,1.7515,-0.058207,0.00000022,-0.05862683
570,31888,"downsize",6,1.7546,-0.058207,0.00000022,-0.05862683
571,31887,"downy",6,1.7577,-0.058207,0.00000022,-0.05862683
572,31886,"dressings",6,1.7607,-0.058207,0.00000022,-0.05862683
573,31885,"dribbles",6,1.7638,-0.058207,0.00000022,-0.05862683
574,31884,"dripped",6,1.7669,-0.058207,0.00000022,-0.05862683
575,31883,"drips",6,1.7700,-0.058207,0.00000022,-0.05862683
576,31882,"droids",6,1.7731,-0.058207,0.00000022,-0.05862683
577,31881,"droop",6,1.7761,-0.058207,0.00000022,-0.05862683
578,31880,"drudge",6,1.7792,-0.058207,0.00000022,-0.05862683
579,31879,"drunkard",6,1.7823,-0.058207,0.00000022,-0.05862683
580,31878,"duality",6,1.7854,-0.058207,0.00000022,-0.05862683
581,31877,"dummkopf",6,1.7885,-0.058207,0.00000022,-0.05862683
582,31876,"durable",6,1.7915,-0.058207,0.00000022,-0.05862683
583,31875,"ead",6,1.7946,-0.058207,0.00000022,-0.05862683
584,31874,"earwig",6,1.7977,-0.058207,0.00000022,-0.05862683
585,31873,"eastbound",6,1.8008,-0.058207,0.00000022,-0.05862683
586,31872,"eaves",6,1.8039,-0.058207,0.00000022,-0.05862683
587,31871,"eavesdropped",6,1.8070,-0.058207,0.00000022,-0.05862683
588,31870,"economical",6,1.8100,-0.058207,0.00000022,-0.05862683
589,31869,"ectoplasm",6,1.8131,-0.058207,0.00000022,-0.05862683
590,31868,"edging",6,1.8162,-0.058207,0.00000022,-0.05862683
591,31867,"edits",6,1.8193,-0.058207,0.00000022,-0.05862683
592,31866,"eeee",6,1.8224,-0.058207,0.00000022,-0.05862683
593,31865,"effacing",6,1.8254,-0.058207,0.00000022,-0.05862683
594,31864,"effected",6,1.8285,-0.058207,0.00000022,-0.05862683
595,31863,"egging",6,1.8316,-0.058207,0.00000022,-0.05862683
596,31862,"egomaniacal",6,1.8347,-0.058207,0.00000022,-0.05862683
597,31861,"eking",6,1.8378,-0.058207,0.00000022,-0.05862683
598,31860,"elapsed",6,1.8408,-0.058207,0.00000022,-0.05862683
599,31859,"electing",6,1.8439,-0.058207,0.00000022,-0.05862683
600,31858,"electricians",6,1.8470,-0.058207,0.00000022,-0.05862683
601,31857,"elemental",6,1.8501,-0.058207,0.00000022,-0.05862683
602,31856,"elliptical",6,1.8532,-0.058207,0.00000022,-0.05862683
603,31855,"eloquence",6,1.8562,-0.058207,0.00000022,-0.05862683
604,31854,"emanates",6,1.8593,-0.058207,0.00000022,-0.05862683
605,31853,"embarked",6,1.8624,-0.058207,0.00000022,-0.05862683
606,31852,"embezzle",6,1.8655,-0.058207,0.00000022,-0.05862683
607,31851,"embodied",6,1.8686,-0.058207,0.00000022,-0.05862683
608,31850,"empathic",6,1.8716,-0.058207,0.00000022,-0.05862683
609,31849,"emperors",6,1.8747,-0.058207,0.00000022,-0.05862683
610,31848,"employing",6,1.8778,-0.058207,0.00000022,-0.05862683
611,31847,"enacted",6,1.8809,-0.058207,0.00000022,-0.05862683
612,31846,"encrusted",6,1.8840,-0.058207,0.00000022,-0.05862683
613,31845,"endear",6,1.8871,-0.058207,0.00000022,-0.05862683
614,31844,"endorsing",6,1.8901,-0.058207,0.00000022,-0.05862683
615,31843,"enhancements",6,1.8932,-0.058207,0.00000022,-0.05862683
616,31842,"enhancer",6,1.8963,-0.058207,0.00000022,-0.05862683
617,31841,"enlisting",6,1.8994,-0.058207,0.00000022,-0.05862683
618,31840,"enrage",6,1.9025,-0.058207,0.00000022,-0.05862683
619,31839,"enriching",6,1.9055,-0.058207,0.00000022,-0.05862683
620,31838,"ensuing",6,1.9086,-0.058207,0.00000022,-0.05862683
621,31837,"enthralled",6,1.9117,-0.058207,0.00000022,-0.05862683
622,31836,"entomologist",6,1.9148,-0.058207,0.00000022,-0.05862683
623,31835,"entomology",6,1.9179,-0.058207,0.00000022,-0.05862683
624,31834,"entrenched",6,1.9209,-0.058207,0.00000022,-0.05862683
625,31833,"ephemeral",6,1.9240,-0.058207,0.00000022,-0.05862683
626,31832,"episcopalian",6,1.9271,-0.058207,0.00000022,-0.05862683
627,31831,"erode",6,1.9302,-0.058207,0.00000022,-0.05862683
628,31830,"eroding",6,1.9333,-0.058207,0.00000022,-0.05862683
629,31829,"erratically",6,1.9363,-0.058207,0.00000022,-0.05862683
630,31828,"esmail",6,1.9394,-0.058207,0.00000022,-0.05862683
631,31827,"esoteric",6,1.9425,-0.058207,0.00000022,-0.05862683
632,31826,"espinosa",6,1.9456,-0.058207,0.00000022,-0.05862683
633,31825,"espressos",6,1.9487,-0.058207,0.00000022,-0.05862683
634,31824,"establishments",6,1.9518,-0.058207,0.00000022,-0.05862683
635,31823,"eth",6,1.9548,-0.058207,0.00000022,-0.05862683
636,31822,"evangelical",6,1.9579,-0.058207,0.00000022,-0.05862683
637,31821,"evasions",6,1.9610,-0.058207,0.00000022,-0.05862683
638,31820,"everyman",6,1.9641,-0.058207,0.00000022,-0.05862683
639,31819,"evocative",6,1.9672,-0.058207,0.00000022,-0.05862683
640,31818,"evoked",6,1.9702,-0.058207,0.00000022,-0.05862683
641,31817,"exacting",6,1.9733,-0.058207,0.00000022,-0.05862683
642,31816,"exasperating",6,1.9764,-0.058207,0.00000022,-0.05862683
643,31815,"excels",6,1.9795,-0.058207,0.00000022,-0.05862683
644,31814,"excesses",6,1.9826,-0.058207,0.00000022,-0.05862683
645,31813,"exemptions",6,1.9856,-0.058207,0.00000022,-0.05862683
646,31812,"exfoliate",6,1.9887,-0.058207,0.00000022,-0.05862683
647,31811,"exhausts",6,1.9918,-0.058207,0.00000022,-0.05862683
648,31810,"exhilaration",6,1.9949,-0.058207,0.00000022,-0.05862683
649,31809,"exhumation",6,1.9980,-0.058207,0.00000022,-0.05862683
650,31808,"exp",6,2.0010,-0.058207,0.00000022,-0.05862683
651,31807,"exterminating",6,2.0041,-0.058207,0.00000022,-0.05862683
652,31806,"extorted",6,2.0072,-0.058207,0.00000022,-0.05862683
653,31805,"extorting",6,2.0103,-0.058207,0.00000022,-0.05862683
654,31804,"extremism",6,2.0134,-0.058207,0.00000022,-0.05862683
655,31803,"faggy",6,2.0165,-0.058207,0.00000022,-0.05862683
656,31802,"fairway",6,2.0195,-0.058207,0.00000022,-0.05862683
657,31801,"fallacy",6,2.0226,-0.058207,0.00000022,-0.05862683
658,31800,"faltered",6,2.0257,-0.058207,0.00000022,-0.05862683
659,31799,"fanaticism",6,2.0288,-0.058207,0.00000022,-0.05862683
660,31798,"fanning",6,2.0319,-0.058207,0.00000022,-0.05862683
661,31797,"fantasyland",6,2.0349,-0.058207,0.00000022,-0.05862683
662,31796,"farewells",6,2.0380,-0.058207,0.00000022,-0.05862683
663,31795,"farmland",6,2.0411,-0.058207,0.00000022,-0.05862683
664,31794,"faucets",6,2.0442,-0.058207,0.00000022,-0.05862683
665,31793,"fauna",6,2.0473,-0.058207,0.00000022,-0.05862683
666,31792,"fearsome",6,2.0503,-0.058207,0.00000022,-0.05862683
667,31791,"feathering",6,2.0534,-0.058207,0.00000022,-0.05862683
668,31790,"feckless",6,2.0565,-0.058207,0.00000022,-0.05862683
669,31789,"fellatio",6,2.0596,-0.058207,0.00000022,-0.05862683
670,31788,"fenders",6,2.0627,-0.058207,0.00000022,-0.05862683
671,31787,"fentanyl",6,2.0657,-0.058207,0.00000022,-0.05862683
672,31786,"fervent",6,2.0688,-0.058207,0.00000022,-0.05862683
673,31785,"fervor",6,2.0719,-0.058207,0.00000022,-0.05862683
674,31784,"festus",6,2.0750,-0.058207,0.00000022,-0.05862683
675,31783,"feudal",6,2.0781,-0.058207,0.00000022,-0.05862683
676,31782,"fey",6,2.0812,-0.058207,0.00000022,-0.05862683
677,31781,"fibbing",6,2.0842,-0.058207,0.00000022,-0.05862683
678,31780,"fiberglass",6,2.0873,-0.058207,0.00000022,-0.05862683
679,31779,"fibrosis",6,2.0904,-0.058207,0.00000022,-0.05862683
680,31778,"fiefdom",6,2.0935,-0.058207,0.00000022,-0.05862683
681,31777,"fiercest",6,2.0966,-0.058207,0.00000022,-0.05862683
682,31776,"fillets",6,2.0996,-0.058207,0.00000022,-0.05862683
683,31775,"finality",6,2.1027,-0.058207,0.00000022,-0.05862683
684,31774,"financials",6,2.1058,-0.058207,0.00000022,-0.05862683
685,31773,"finessed",6,2.1089,-0.058207,0.00000022,-0.05862683
686,31772,"fingerpainting",6,2.1120,-0.058207,0.00000022,-0.05862683
687,31771,"firebird",6,2.1150,-0.058207,0.00000022,-0.05862683
688,31770,"firebug",6,2.1181,-0.058207,0.00000022,-0.05862683
689,31769,"fireproof",6,2.1212,-0.058207,0.00000022,-0.05862683
690,31768,"firmer",6,2.1243,-0.058207,0.00000022,-0.05862683
691,31767,"fishies",6,2.1274,-0.058207,0.00000022,-0.05862683
692,31766,"fission",6,2.1304,-0.058207,0.00000022,-0.05862683
693,31765,"fl",6,2.1335,-0.058207,0.00000022,-0.05862683
694,31764,"flamer",6,2.1366,-0.058207,0.00000022,-0.05862683
695,31763,"flanking",6,2.1397,-0.058207,0.00000022,-0.05862683
696,31762,"flapped",6,2.1428,-0.058207,0.00000022,-0.05862683
697,31761,"flashbang",6,2.1459,-0.058207,0.00000022,-0.05862683
698,31760,"flatters",6,2.1489,-0.058207,0.00000022,-0.05862683
699,31759,"flawlessly",6,2.1520,-0.058207,0.00000022,-0.05862683
700,31758,"flay",6,2.1551,-0.058207,0.00000022,-0.05862683
701,31757,"flayed",6,2.1582,-0.058207,0.00000022,-0.05862683
702,31756,"fledgling",6,2.1613,-0.058207,0.00000022,-0.05862683
703,31755,"flintstones",6,2.1643,-0.058207,0.00000022,-0.05862683
704,31754,"floe",6,2.1674,-0.058207,0.00000022,-0.05862683
705,31753,"flourished",6,2.1705,-0.058207,0.00000022,-0.05862683
706,31752,"fluffed",6,2.1736,-0.058207,0.00000022,-0.05862683
707,31751,"flurries",6,2.1767,-0.058207,0.00000022,-0.05862683
708,31750,"flutes",6,2.1797,-0.058207,0.00000022,-0.05862683
709,31749,"flyboy",6,2.1828,-0.058207,0.00000022,-0.05862683
710,31748,"foal",6,2.1859,-0.058207,0.00000022,-0.05862683
711,31747,"focussing",6,2.1890,-0.058207,0.00000022,-0.05862683
712,31746,"foisting",6,2.1921,-0.058207,0.00000022,-0.05862683
713,31745,"footstool",6,2.1951,-0.058207,0.00000022,-0.05862683
714,31744,"forage",6,2.1982,-0.058207,0.00000022,-0.05862683
715,31743,"foreskin",6,2.2013,-0.058207,0.00000022,-0.05862683
